Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-08,277.8900146484375,226.88999938964844,314.45001220703125,666.7999877929688,96.79000091552734,279.6700134277344,230.8300018310547,321.2300109863281,676.7100219726562,99.88999938964844,276.1499938964844,226.27000427246094,311.9100036621094,665.0700073242188,95.30000305175781,278.1300048828125,229.58999633789062,321.0299987792969,669.3400268554688,99.87000274658203,38211800,35019200,22006900,13161000,100906300
2025-12-09,277.17999267578125,227.9199981689453,317.75,656.9600219726562,96.70999908447266,280.0299987792969,228.57000732421875,318.7090148925781,664.47998046875,97.23999786376953,276.9200134277344,225.11000061035156,312.6199951171875,653.3400268554688,95.44999694824219,278.1600036621094,226.83999633789062,313.1000061035156,663.77001953125,97.02999877929688,32193300,25841700,14151300,12997100,51745600
2025-12-10,278.7799987792969,231.77999877929688,321.0,650.1300048828125,92.70999908447266,279.75,232.4199981689453,321.8699951171875,654.510009765625,96.97000122070312,276.44000244140625,228.4600067138672,315.3999938964844,643.4000244140625,92.3499984741211,277.75,228.80999755859375,316.6199951171875,649.9500122070312,96.73999786376953,33038300,38790700,22764500,16910900,74129300
2025-12-11,278.0299987792969,230.27999877929688,313.70001220703125,652.7100219726562,94.08999633789062,279.5899963378906,232.11000061035156,321.989990234375,655.280029296875,94.81999969482422,273.80999755859375,228.69000244140625,309.8800048828125,640.7999877929688,92.76000213623047,279.1000061035156,230.7100067138672,321.1000061035156,643.2899780273438,93.9000015258789,33248000,28249600,25912100,13056700,43949000
2025-12-12,278.2799987792969,226.19000244140625,310.5199890136719,644.22998046875,95.19000244140625,279.2200012207031,230.0800018310547,316.1300048828125,711.0,96.91999816894531,276.82000732421875,225.1199951171875,306.9599914550781,638.6099853515625,94.6500015258789,277.7950134277344,230.02000427246094,314.80999755859375,650.2100219726562,95.50499725341797,39532887,28000162,21264787,10143568,38144946
