Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2026-09-22 10:30:00-04:00,343.4306945800781,255.35000610351562,353.0967102050781,748.875,72.07440185546875,343.8500061035156,257.3399963378906,357.3500061035156,752.4598999023438,72.11000061035156,339.42999267578125,255.25999450683594,353.0899963378906,745.719970703125,71.625,340.4700012207031,256.7550048828125,357.2449951171875,751.0549926757812,72.01499938964844,6258664,4263736,1534864,2887113,4990654
2026-09-22 11:30:00-04:00,342.5400085449219,254.35000610351562,347.6300048828125,749.60498046875,72.07499694824219,343.635009765625,255.40499877929688,353.1195068359375,754.3499755859375,72.16999816894531,341.75,254.22999572753906,347.6300048828125,746.5,71.81999969482422,343.42999267578125,255.33999633789062,353.1099853515625,748.8800048828125,72.06999969482422,3247607,4253063,2075481,3328428,2954244
2026-09-22 12:30:00-04:00,341.55999755859375,254.26339721679688,347.9599914550781,742.5150146484375,71.86499786376953,342.8699951171875,254.89999389648438,348.35211181640625,749.8300170898438,72.16500091552734,341.20001220703125,254.0500030517578,345.739990234375,741.3400268554688,71.81500244140625,342.5286865234375,254.360107421875,347.6600036621094,749.5601196289062,72.06999969482422,2154917,3897937,2368342,2398475,2736544
2026-09-22 13:30:00-04:00,341.0150146484375,255.4199981689453,348.42999267578125,740.97998046875,71.69999694824219,341.6000061035156,255.9600067138672,349.5,744.3300170898438,71.87000274658203,340.5,253.8300018310547,346.82000732421875,737.8900146484375,71.5801010131836,341.5450134277344,254.23500061035156,347.8999938964844,742.5150146484375,71.86499786376953,2231377,3555595,1147074,2966967,3062078
2026-09-22 14:30:00-04:00,340.1099853515625,255.85000610351562,349.1300048828125,739.8499755859375,72.03500366210938,341.4800109863281,255.92999267578125,349.3999938964844,742.243896484375,72.04000091552734,339.8800048828125,254.88999938964844,347.6099853515625,737.3699951171875,71.69499969482422,341.0299987792969,255.4199981689453,348.3999938964844,741.0850219726562,71.70500183105469,2705253,2940213,1117520,1782862,3205606
2026-09-22 15:30:00-04:00,339.7300109863281,254.8800048828125,347.44000244140625,736.6799926757812,72.16000366210938,340.6300048828125,256.3500061035156,349.57000732421875,741.0599975585938,72.20999908447266,339.2699890136719,254.83999633789062,347.1199951171875,735.6300048828125,71.97000122070312,340.1000061035156,255.85899353027344,349.1400146484375,739.8699951171875,72.03500366210938,3274656,4137998,1548999,1681755,3950101
2026-09-23 09:30:00-04:00,337.32000732421875,249.18130493164062,337.7699890136719,745.4749755859375,71.76499938964844,341.79998779296875,253.80999755859375,346.2799987792969,763.9000244140625,72.26000213623047,336.4100036621094,248.19000244140625,336.6440124511719,739.510009765625,71.06999969482422,341.07501220703125,253.3300018310547,345.2900085449219,747.9500122070312,72.05999755859375,7594314,11077251,5382626,10731236,7892317
2026-09-23 10:30:00-04:00,336.1700134277344,250.22999572753906,337.80999755859375,756.5299072265625,71.51499938964844,338.6099853515625,250.9250030517578,339.3299865722656,759.1500244140625,72.36949920654297,335.9110107421875,248.79029846191406,337.57000732421875,743.5,71.48989868164062,337.32000732421875,249.14999389648438,337.7900085449219,745.3699951171875,71.76000213623047,3220563,4810006,2920660,4219859,3895646
2026-09-23 11:30:00-04:00,336.75,249.63999938964844,335.6650085449219,755.9879150390625,71.63999938964844,337.239990234375,250.4499969482422,338.0249938964844,757.75,71.76000213623047,335.9700012207031,249.61000061035156,335.55999755859375,752.5,71.41500091552734,336.1700134277344,250.24989318847656,337.8349914550781,756.364990234375,71.51029968261719,2331391,3220018,1995528,2838674,2453428
2026-09-23 12:30:00-04:00,336.8299865722656,248.05499267578125,334.8349914550781,746.6099853515625,71.61499786376953,337.94000244140625,249.74000549316406,336.1199035644531,759.4500122070312,71.7699966430664,336.55999755859375,247.75999450683594,334.20001220703125,745.6939697265625,71.5199966430664,336.7325134277344,249.63999938964844,335.6400146484375,755.989990234375,71.6449966430664,1776323,5455721,2565519,2878153,2403563
2026-09-23 13:30:00-04:00,337.04998779296875,249.42999267578125,336.2300109863281,749.114990234375,71.48999786376953,337.67498779296875,249.89999389648438,336.3699035644531,754.8499755859375,71.74500274658203,336.5801086425781,247.83999633789062,334.5,745.5999755859375,71.43000030517578,336.82501220703125,248.0500030517578,334.82000732421875,746.3200073242188,71.61000061035156,1822421,3310028,1436285,2490484,2382956
2026-09-23 14:30:00-04:00,336.3299865722656,250.1750030517578,335.6600036621094,747.5399780273438,71.57499694824219,337.3900146484375,250.1999969482422,336.2300109863281,750.510009765625,71.67500305175781,336.20001220703125,249.30999755859375,335.3599853515625,746.3499755859375,71.37999725341797,337.05499267578125,249.44000244140625,336.2200012207031,749.0399780273438,71.49500274658203,2037450,3259191,1261329,1583278,2630587
2026-09-23 15:30:00-04:00,336.95001220703125,249.35000610351562,334.9599914550781,744.02001953125,71.375,337.1400146484375,250.2899932861328,336.05999755859375,752.4299926757812,71.58999633789062,335.6099853515625,248.4600067138672,334.3999938964844,743.7656860351562,71.27999877929688,336.3299865722656,250.18499755859375,335.6400146484375,747.5399780273438,71.58000183105469,4117350,4831688,2873766,2763110,4097605
2026-09-24 09:30:00-04:00,337.43499755859375,246.60499572753906,335.6400146484375,765.760009765625,71.61100006103516,338.260009765625,247.52000427246094,336.2699890136719,768.64990234375,72.0,334.29998779296875,245.60499572753906,332.80999755859375,743.0059814453125,71.20999908447266,336.32000732421875,245.97000122070312,332.93499755859375,744.3499755859375,71.62000274658203,5519846,7597046,3040658,12416554,4152554
2026-09-24 10:30:00-04:00,336.05499267578125,246.11000061035156,334.4200134277344,764.4400024414062,71.33499908447266,337.57000732421875,247.07989501953125,336.489990234375,770.9000244140625,71.80000305175781,335.6499938964844,245.86000061035156,333.510009765625,761.0999755859375,71.30999755859375,337.4700012207031,246.61500549316406,335.6400146484375,765.760009765625,71.62000274658203,2120356,3775305,2020402,4874941,2371411
2026-09-24 11:30:00-04:00,337.8299865722656,247.8800048828125,337.0450134277344,768.5800170898438,71.77999877929688,338.9100036621094,248.3376007080078,338.260009765625,770.7999877929688,71.8550033569336,335.8399963378906,245.8800048828125,333.80999755859375,760.5,71.28500366210938,336.05499267578125,246.10000610351562,334.3999938964844,764.2100219726562,71.33769989013672,2379689,3884403,2234607,3969989,2284940
2026-09-24 12:30:00-04:00,338.1449890136719,249.30999755859375,337.4526062011719,771.236328125,71.83910369873047,338.5799865722656,249.73899841308594,338.94000244140625,774.25,72.04000091552734,337.489990234375,247.4499969482422,336.7149963378906,766.4000244140625,71.67400360107422,337.82000732421875,247.89500427246094,337.05999755859375,768.72998046875,71.77999877929688,2206868,3194787,1532808,2713610,2501601
2026-09-24 13:30:00-04:00,337.5,249.875,337.7900085449219,774.344970703125,71.9800033569336,338.2900085449219,250.00999450683594,338.6300048828125,776.5789794921875,72.0199966430664,336.6158142089844,248.35000610351562,336.8900146484375,768.9000244140625,71.67340087890625,338.1549987792969,249.3000030517578,337.4800109863281,771.3099975585938,71.83049774169922,2447675,2709443,767970,2546706,1954739
2026-09-24 14:30:00-04:00,337.6400146484375,249.44000244140625,338.1099853515625,777.25,71.81500244140625,338.0400085449219,250.42999267578125,338.55999755859375,779.72998046875,71.97000122070312,336.9512939453125,249.36000061035156,337.1099853515625,773.72998046875,71.72000122070312,337.5299987792969,249.875,337.7900085449219,774.3574829101562,71.97000122070312,1623096,2740349,934295,3059787,3342611
2026-09-24 15:30:00-04:00,335.8699951171875,249.35000610351562,338.95001220703125,777.4400024414062,71.69999694824219,337.6650085449219,249.77999877929688,339.30999755859375,779.8192138671875,71.8499984741211,335.8599853515625,249.08999633789062,337.7099914550781,774.7999877929688,71.58499908447266,337.6499938964844,249.44000244140625,338.1000061035156,777.219970703125,71.81950378417969,2702443,3075757,1856523,2921413,3688115
2026-09-25 09:30:00-04:00,336.3599853515625,247.52499389648438,339.2550048828125,752.1497192382812,71.11499786376953,336.79998779296875,250.15989685058594,343.6000061035156,769.5700073242188,71.83499908447266,334.5299987792969,247.17999267578125,337.9100036621094,750.5399780273438,70.9800033569336,336.0400085449219,248.55999755859375,339.0799865722656,768.844970703125,71.57499694824219,4101504,8109151,3356768,8085451,4954489
2026-09-25 10:30:00-04:00,338.4150085449219,248.90499877929688,340.70001220703125,750.0599975585938,71.1802978515625,338.6400146484375,249.4550018310547,340.8699951171875,754.3499755859375,71.36499786376953,336.2025146484375,247.33999633789062,338.840087890625,747.489990234375,71.04499816894531,336.3550109863281,247.58999633789062,339.2550048828125,751.9949951171875,71.11000061035156,3315713,4804945,1339692,4032905,2555167
2026-09-25 11:30:00-04:00,340.07159423828125,250.72500610351562,341.5,749.0499877929688,71.19499969482422,340.239990234375,250.75,342.3800048828125,751.3099975585938,71.33999633789062,338.1400146484375,248.30999755859375,340.0325927734375,746.54052734375,71.06500244140625,338.45001220703125,248.89639282226562,340.70001220703125,750.2000122070312,71.18499755859375,3242073,3236606,1019623,2454265,1813086
2026-09-25 12:30:00-04:00,340.1099853515625,250.50999450683594,341.4366149902344,751.260009765625,71.20500183105469,340.20001220703125,250.87750244140625,341.57000732421875,752.5700073242188,71.29000091552734,338.8999938964844,250.10000610351562,340.1700134277344,747.2999877929688,71.08000183105469,340.0400085449219,250.74000549316406,341.5618896484375,749.0499877929688,71.19499969482422,1966594,2452861,652158,1668976,1844799
2026-09-25 13:30:00-04:00,339.8598937988281,249.69000244140625,340.94000244140625,750.5,71.0790023803711,340.4599914550781,250.5500030517578,341.8399963378906,752.1900024414062,71.21749877929688,339.6000061035156,249.4600067138672,340.4800109863281,748.0999755859375,71.01000213623047,340.1099853515625,250.50999450683594,341.45001220703125,751.260009765625,71.20500183105469,1810657,1844666,921525,1745413,1628928
2026-09-25 14:30:00-04:00,340.0199890136719,249.8300018310547,340.8999938964844,750.27001953125,71.26499938964844,340.4800109863281,249.94000244140625,341.67999267578125,753.3399047851562,71.44000244140625,339.80999755859375,249.25999450683594,340.7699890136719,750.0100708007812,71.04000091552734,339.8399963378906,249.69500732421875,340.965087890625,750.7100219726562,71.07890319824219,4306448,2242045,861753,1713788,2622480
2026-09-25 15:30:00-04:00,341.0400085449219,249.74000549316406,341.05999755859375,751.9000244140625,71.13999938964844,341.6700134277344,250.77000427246094,341.57000732421875,753.7999877929688,71.37000274658203,339.8999938964844,249.47500610351562,340.4100036621094,749.4000854492188,71.07499694824219,340.010009765625,249.82000732421875,340.92999267578125,750.35498046875,71.26499938964844,3911681,3673520,1633941,2986407,3317659
