Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-15,274.1099853515625,222.5399932861328,309.32000732421875,647.510009765625,93.7699966430664,280.1499938964844,227.92999267578125,312.70001220703125,653.0,96.37000274658203,272.8399963378906,221.5,305.739990234375,638.7000122070312,93.52999877929688,280.1499938964844,227.92999267578125,312.625,645.7000122070312,96.0199966430664,50409100,47286100,22028900,15549100,40016500
2025-12-16,274.6099853515625,222.55999755859375,307.7300109863281,657.1500244140625,94.56999969482422,275.5,223.66000366210938,311.8450012207031,662.5399780273438,94.93000030517578,271.7900085449219,221.1300048828125,303.8299865722656,643.2000122070312,93.31999969482422,272.82000732421875,223.0399932861328,306.0,643.5,93.87999725341797,37648600,39298900,21285200,14309100,34265000
2025-12-17,271.8399963378906,221.27000427246094,298.05999755859375,649.5,94.79000091552734,276.1600036621094,225.19000244140625,309.19500732421875,661.22998046875,97.33000183105469,271.6400146484375,220.99000549316406,297.45001220703125,649.2000122070312,94.45999908447266,275.010009765625,224.66000366210938,309.010009765625,655.6099853515625,95.9800033569336,50138700,44034400,29120400,15598500,50472800
2025-12-18,272.19000244140625,226.75999450683594,303.75,664.4500122070312,94.0,273.6300048828125,229.22999572753906,305.260009765625,670.5599975585938,95.80999755859375,266.95001220703125,224.41000366210938,300.6300048828125,656.4600219726562,93.58999633789062,273.6099853515625,225.7100067138672,303.05999755859375,657.030029296875,95.0199966430664,51600000,49749600,20563800,19733100,37170400
2025-12-19,271.18499755859375,228.10000610351562,306.75,666.2999877929688,95.17620086669922,272.9200134277344,228.1699981689453,307.6199951171875,667.77001953125,95.33499908447266,270.95001220703125,225.5814971923828,302.3399963378906,659.6199951171875,93.44999694824219,272.1449890136719,226.7519989013672,303.17999267578125,666.510009765625,93.56999969482422,32316941,25630729,10171088,7691796,18421983
