Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-03,284.1499938964844,232.3800048828125,320.41094970703125,639.5999755859375,103.95999908447266,288.6199951171875,233.3800048828125,321.83003728081405,648.8499755859375,106.87000274658203,283.29998779296875,230.61000061035156,314.07508706995475,637.5499877929688,102.02999877929688,286.20001220703125,233.35000610351562,315.82394606355047,644.4099731445312,106.58999633789062,43538700,35495100,32285100,11134300,53593400
2025-12-04,280.70001220703125,229.11000061035156,318.18243408203125,661.530029296875,103.22000122070312,284.7300109863281,233.5,322.88834834302395,676.0999755859375,103.80000305175781,278.5899963378906,226.8000030517578,315.38424129791457,660.0499877929688,101.7699966430664,284.1000061035156,232.77000427246094,322.83439794428057,676.0,103.56999969482422,43989100,45683200,20831600,29874600,51779100
2025-12-05,278.7799987792969,229.52999877929688,321.8799743652344,673.4199829101562,100.23999786376953,281.1400146484375,231.24000549316406,323.61883002174113,674.6900024414062,104.79000091552734,278.04998779296875,228.5500030517578,319.77136485052137,662.3900146484375,97.73999786376953,280.5400085449219,230.32000732421875,319.79134083015884,664.0,98.77999877929688,47265800,33117400,15719900,21207900,133363600
2025-12-08,277.8900146484375,226.88999938964844,314.45001220703125,666.7999877929688,96.79000091552734,279.6700134277344,230.8300018310547,321.2300109863281,676.7100219726562,99.88999938964844,276.1499938964844,226.27000427246094,311.9100036621094,665.0700073242188,95.30000305175781,278.1300048828125,229.58999633789062,321.0299987792969,669.3400268554688,99.87000274658203,38211800,35019200,22006900,13161000,100906300
2025-12-09,277.17999267578125,227.9199981689453,317.75,656.9600219726562,96.70999908447266,280.0299987792969,228.57000732421875,318.7088928222656,664.47998046875,97.23999786376953,276.9200134277344,225.11000061035156,312.6199951171875,653.3400268554688,95.44999694824219,278.1600036621094,226.68499755859375,313.1000061035156,663.7650146484375,97.03500366210938,31711233,23206041,13999046,12937317,51538067
