Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2026-09-15 10:30:00-04:00,329.9100036621094,248.81500244140625,340.0899963378906,666.7000122070312,77.84500122070312,330.3299865722656,249.66000366210938,341.69000244140625,673.5,78.26000213623047,328.8800048828125,248.43499755859375,340.0199890136719,663.3800048828125,77.61000061035156,329.45001220703125,249.5850067138672,340.9949951171875,668.0001220703125,77.63999938964844,4605821,4536005,1156604,2584702,2993219
2026-09-15 11:30:00-04:00,330.4190979003906,249.32000732421875,340.760009765625,665.1699829101562,78.0250015258789,330.8699951171875,249.74000549316406,341.19000244140625,669.5999755859375,78.02999877929688,329.2850036621094,248.6999969482422,339.44000244140625,664.77001953125,77.7750015258789,329.9200134277344,248.81500244140625,340.1400146484375,666.7100219726562,77.8499984741211,2187132,3750549,897554,1610370,2332425
2026-09-15 12:30:00-04:00,330.0299987792969,248.42990112304688,339.32000732421875,665.1199951171875,78.25,330.62921142578125,249.47999572753906,341.20001220703125,667.1099853515625,78.375,329.4200134277344,248.3000030517578,339.17999267578125,664.3300170898438,77.95999908447266,330.40020751953125,249.32000732421875,340.7650146484375,665.0830078125,78.0250015258789,2038493,2400508,672455,1005656,3730532
2026-09-15 13:30:00-04:00,330.4100036621094,248.67999267578125,340.5199890136719,670.6400146484375,78.38500213623047,330.8299865722656,249.0,340.8999938964844,671.2999877929688,78.4749984741211,330.0400085449219,248.32000732421875,339.2449951171875,664.8800048828125,78.25,330.0400085449219,248.44000244140625,339.32000732421875,665.2000122070312,78.25,1734807,2433643,763117,1437635,1925159
2026-09-15 14:30:00-04:00,330.239990234375,247.78500366210938,340.57000732421875,671.47998046875,78.17500305175781,330.5899963378906,248.80999755859375,340.9999084472656,672.47998046875,78.41000366210938,329.8299865722656,247.63999938964844,340.20001220703125,668.0900268554688,78.11489868164062,330.3999938964844,248.7050018310547,340.5199890136719,670.52001953125,78.38500213623047,2057605,3225179,712625,1589097,2000650
2026-09-15 15:30:00-04:00,331.3349914550781,248.44000244140625,341.44000244140625,670.489990234375,77.94000244140625,331.760009765625,248.69000244140625,341.5,672.1300048828125,78.17500305175781,329.8500061035156,247.22000122070312,340.2401123046875,668.6699829101562,77.7738037109375,330.239990234375,247.77000427246094,340.57000732421875,671.4099731445312,78.17140197753906,4432026,5865189,1638594,1604957,3827948
2026-09-16 09:30:00-04:00,333.2655944824219,247.25,341.55999755859375,679.8200073242188,77.36000061035156,335.4800109863281,249.25999450683594,344.70001220703125,685.3099975585938,77.80000305175781,331.8699951171875,246.69000244140625,340.1199951171875,674.2901000976562,77.16999816894531,332.4200134277344,248.1999969482422,343.510009765625,679.75,77.80000305175781,7998078,6496774,2283521,4388615,3734475
2026-09-16 10:30:00-04:00,332.70001220703125,247.6300048828125,342.7850036621094,676.3599853515625,77.25,334.2799987792969,248.27000427246094,343.6199035644531,680.5,77.65989685058594,332.27508544921875,246.77000427246094,341.2601013183594,676.0599975585938,77.2249984741211,333.32000732421875,247.27000427246094,341.54998779296875,679.7349853515625,77.36499786376953,2634989,4375881,1391498,1476798,1930007
2026-09-16 11:30:00-04:00,332.7200012207031,247.8800048828125,342.35321044921875,676.4000244140625,77.31999969482422,333.57000732421875,248.1699981689453,342.8999938964844,679.0999755859375,77.45999908447266,332.3299865722656,247.3699951171875,342.04998779296875,675.1799926757812,77.11000061035156,332.7001037597656,247.6300048828125,342.7300109863281,676.4285278320312,77.23999786376953,2552667,1990570,589611,1058492,1649937
2026-09-16 12:30:00-04:00,333.2699890136719,247.74000549316406,341.8599853515625,676.344970703125,77.29889678955078,333.2799987792969,248.02000427246094,342.67999267578125,677.5093994140625,77.36000061035156,332.2900085449219,247.3699951171875,341.69000244140625,675.3400268554688,77.19999694824219,332.7099914550781,247.88999938964844,342.32000732421875,676.4650268554688,77.32499694824219,1735612,2186030,464636,1597221,1124153
2026-09-16 13:30:00-04:00,334.5899963378906,247.3300018310547,342.5299987792969,678.5700073242188,77.33499908447266,334.7900085449219,248.39999389648438,343.29998779296875,682.0,77.44999694824219,333.0,247.2100067138672,341.1000061035156,673.2999877929688,77.06330108642578,333.2799987792969,247.7550048828125,341.8999938964844,676.3599853515625,77.29979705810547,3134456,2219498,1018613,1600514,1782232
2026-09-16 14:30:00-04:00,331.6099853515625,244.67999267578125,338.25,673.1599731445312,76.47000122070312,334.69000244140625,247.77999877929688,342.7300109863281,684.8699951171875,77.3489990234375,330.70001220703125,244.3000030517578,337.45001220703125,671.9141845703125,76.38999938964844,334.6299133300781,247.3000030517578,342.5400085449219,678.5250244140625,77.33989715576172,4633250,5322985,1567323,3168750,4299605
2026-09-16 15:30:00-04:00,332.5,245.83999633789062,339.3299865722656,673.3300170898438,76.41999816894531,332.5899963378906,246.19000244140625,340.5799865722656,677.4299926757812,76.70500183105469,331.4949951171875,244.6300048828125,337.9200134277344,672.155029296875,76.30999755859375,331.6000061035156,244.67999267578125,338.25,673.1400146484375,76.45999908447266,3490005,4470768,1704195,1659674,3643297
2026-09-17 09:30:00-04:00,333.44500732421875,251.97000122070312,342.989990234375,672.0001220703125,75.91500091552734,335.5799865722656,252.33999633789062,345.9649963378906,681.6599731445312,76.92310333251953,330.1936950683594,249.24000549316406,340.5,667.0499877929688,75.6500015258789,334.7550048828125,251.1300048828125,344.9100036621094,679.625,76.90499877929688,7061499,8638125,2942425,3730408,5452424
2026-09-17 10:30:00-04:00,333.1400146484375,251.58999633789062,343.9750061035156,674.280029296875,75.72000122070312,333.8500061035156,252.72999572753906,344.9700012207031,675.989990234375,76.08999633789062,332.010009765625,251.22000122070312,341.6600036621094,671.5841064453125,75.37000274658203,333.4700012207031,252.0050048828125,342.9700012207031,672.0,75.91000366210938,3304656,3326395,1335293,1593749,3807508
2026-09-17 11:30:00-04:00,336.0899963378906,251.2949981689453,341.6700134277344,679.3599853515625,75.69000244140625,336.3999938964844,252.4600067138672,344.25,679.5,75.86000061035156,332.8699951171875,250.9199981689453,341.1700134277344,673.8973999023438,75.5999984741211,333.1300048828125,251.58999633789062,344.0,674.3699951171875,75.72000122070312,3776289,2349227,1929527,1542488,2243885
2026-09-17 12:30:00-04:00,335.45001220703125,251.26499938964844,341.32000732421875,678.0,75.61499786376953,336.4700012207031,251.8800048828125,342.42999267578125,679.75,75.79000091552734,335.260009765625,250.8323974609375,341.2149963378906,677.0499877929688,75.53099822998047,336.0299987792969,251.2899932861328,341.6600036621094,679.2650146484375,75.68000030517578,2072647,1543297,890489,998366,2261695
2026-09-17 13:30:00-04:00,335.7998962402344,251.22999572753906,342.1400146484375,677.9099731445312,75.62000274658203,336.19000244140625,251.53990173339844,342.25,678.739990234375,75.80999755859375,335.3999938964844,250.92999267578125,341.1499938964844,675.8200073242188,75.56999969482422,335.44000244140625,251.27000427246094,341.2900085449219,678.0900268554688,75.62000274658203,1695857,1365263,1114509,924219,2696728
2026-09-17 14:30:00-04:00,337.0050048828125,250.90499877929688,343.05499267578125,677.4199829101562,75.51499938964844,337.4700012207031,251.8000030517578,343.29998779296875,678.0999755859375,75.63999938964844,335.6499938964844,250.72999572753906,341.8699951171875,675.8300170898438,75.33000183105469,335.79998779296875,251.26499938964844,342.1700134277344,677.9249877929688,75.625,3725541,2013722,875994,1118416,2993005
2026-09-17 15:30:00-04:00,337.0799865722656,251.17999267578125,343.739990234375,682.7000122070312,75.30000305175781,338.3399963378906,251.88999938964844,344.0199890136719,683.2000122070312,75.56999969482422,336.8299865722656,250.88999938964844,343.0400085449219,677.1950073242188,75.30000305175781,337.0050048828125,250.92999267578125,343.07000732421875,677.4199829101562,75.51000213623047,4255179,2888036,1191834,2191443,3188156
2026-09-18 09:30:00-04:00,333.489990234375,252.64999389648438,346.56500244140625,673.6199951171875,72.04499816894531,338.489990234375,254.49000549316406,355.1300048828125,690.1500244140625,72.18000030517578,333.0,251.8800048828125,346.1000061035156,668.4906005859375,70.11000061035156,337.989990234375,252.86000061035156,351.2200012207031,686.8200073242188,71.2699966430664,15722541,16087488,10405963,7130990,29171710
2026-09-18 10:30:00-04:00,334.9949951171875,253.07000732421875,346.82501220703125,673.6799926757812,71.93000030517578,335.80999755859375,255.42999267578125,348.17999267578125,681.8350219726562,72.37999725341797,332.5299987792969,252.22000122070312,345.4700012207031,673.0700073242188,71.83000183105469,333.4996032714844,252.63999938964844,346.56500244140625,673.7164916992188,72.04499816894531,4546693,5182986,2938674,2346194,6399308
2026-09-18 11:30:00-04:00,334.6000061035156,253.6199951171875,345.82501220703125,670.8900146484375,71.63999938964844,335.2250061035156,253.90499877929688,346.9100036621094,674.02001953125,71.93000030517578,334.230712890625,252.5500030517578,344.95001220703125,669.4299926757812,71.45999908447266,334.9801025390625,253.07000732421875,346.8525085449219,673.780029296875,71.91500091552734,2307608,2084915,1707513,2346574,5049467
2026-09-18 12:30:00-04:00,335.2149963378906,253.0500030517578,345.4142150878906,670.5999755859375,71.94499969482422,335.4599914550781,253.80999755859375,346.2699890136719,672.5900268554688,72.05000305175781,334.4200134277344,252.94000244140625,345.3699951171875,669.27001953125,71.53500366210938,334.6300048828125,253.60000610351562,345.8299865722656,670.9061279296875,71.63999938964844,2356150,1044651,738326,2408072,3875802
2026-09-18 13:30:00-04:00,335.7099914550781,253.18499755859375,346.75,671.22998046875,71.61000061035156,335.8500061035156,253.27000427246094,346.9898986816406,672.489990234375,71.95999908447266,335.0600891113281,252.75100708007812,345.18438720703125,670.1300048828125,71.53109741210938,335.20001220703125,253.05999755859375,345.3999938964844,670.6500244140625,71.94499969482422,1914387,1284868,887132,920051,3704229
2026-09-18 14:30:00-04:00,336.2200012207031,254.5749969482422,347.95001220703125,670.5086059570312,71.94499969482422,336.4800109863281,254.8000030517578,348.25,674.2999877929688,72.16999816894531,335.3999938964844,253.14999389648438,346.68890380859375,670.1500244140625,71.5999984741211,335.7200012207031,253.1875,346.7349853515625,671.22998046875,71.61499786376953,3298622,2143601,1246618,1392443,5692367
2026-09-18 15:30:00-04:00,335.5899963378906,253.50999450683594,344.30999755859375,665.52001953125,71.79000091552734,336.94000244140625,254.59359741210938,348.0199890136719,670.6395263671875,72.00499725341797,335.5899963378906,253.5,343.8699951171875,660.7999877929688,71.58000183105469,336.239990234375,254.5749969482422,347.94000244140625,670.4949951171875,71.94000244140625,5514957,3900238,3793816,2759327,7433464
