Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
Datetime,,,,,,,,,,,,,,,
2025-10-16 14:30:00+00:00,248.23500061035156,254.85000610351562,514.2800903320312,249.0399932861328,256.9100036621094,516.8499755859375,247.48170471191406,254.72999572753906,514.2000122070312,247.49000549316406,255.5413055419922,514.969970703125,4826932,1906922,1242972
2025-10-16 15:30:00+00:00,247.72000122070312,252.9149932861328,512.2449951171875,248.66310119628906,255.42999267578125,515.0,247.03500366210938,252.8336944580078,512.1994018554688,248.1699981689453,254.80999755859375,514.2899780273438,3305994,1403542,1049445
2025-10-16 16:30:00+00:00,247.22000122070312,253.5,511.6449890136719,247.7720947265625,253.75,513.2150268554688,246.0399932861328,251.50999450683594,509.8900146484375,247.70010375976562,252.88999938964844,512.2999877929688,4045208,1467532,1414332
2025-10-16 17:30:00+00:00,245.66000366210938,251.64100646972656,508.79998779296875,247.4199981689453,253.72999572753906,512.1300048828125,245.25999450683594,250.6699981689453,508.1300048828125,247.22000122070312,253.4600067138672,511.67999267578125,3995746,1237440,1663331
2025-10-16 18:30:00+00:00,246.5500030517578,252.11000061035156,509.489990234375,247.02000427246094,252.86000061035156,510.79998779296875,245.1300048828125,250.91000366210938,508.20001220703125,245.63999938964844,251.64439392089844,508.7799987792969,3603265,1346462,1414332
2025-10-16 19:30:00+00:00,247.42999267578125,251.8800048828125,511.54998779296875,247.91000366210938,252.74000549316406,512.0999755859375,246.35000610351562,251.61000061035156,509.0400085449219,246.55999755859375,252.15049743652344,509.5,3734949,2758143,1762010
2025-10-17 13:30:00+00:00,249.5601043701172,252.1300048828125,511.25,250.32000732421875,252.88999938964844,512.655029296875,247.27000427246094,248.58999633789062,507.3299865722656,248.02000427246094,251.34500122070312,509.0400085449219,11142993,4548744,5712422
2025-10-17 14:30:00+00:00,248.47999572753906,251.0399932861328,509.7550048828125,249.86000061035156,252.47999572753906,511.5369873046875,248.22999572753906,250.625,509.0400085449219,249.6439971923828,252.0800018310547,511.4866027832031,3459331,2490852,1806229
2025-10-17 15:30:00+00:00,250.29649353027344,253.5500030517578,513.530029296875,250.35000610351562,253.67999267578125,513.7999877929688,248.09719848632812,250.33999633789062,508.67999267578125,248.47999572753906,251.05999755859375,509.8399963378906,4277714,1602856,2053048
2025-10-17 16:30:00+00:00,250.81500244140625,252.3524932861328,511.7799987792969,251.36000061035156,253.92990112304688,514.365478515625,250.27520751953125,251.83999633789062,511.45001220703125,250.29330444335938,253.5500030517578,513.489990234375,6063960,1283842,1180531
2025-10-17 17:30:00+00:00,252.3000030517578,254.3000030517578,514.97998046875,252.53500366210938,254.8769989013672,515.2979736328125,250.2449951171875,252.22999572753906,511.260009765625,250.8000030517578,252.3000030517578,511.760009765625,3952984,1256385,1457732
2025-10-17 18:30:00+00:00,252.75999450683594,253.8300018310547,515.2100219726562,252.82000732421875,254.4499969482422,515.47998046875,251.6999969482422,253.11000061035156,514.0800170898438,252.2823944091797,254.28550720214844,514.967529296875,3982655,1424354,1209219
2025-10-17 19:30:00+00:00,252.3000030517578,253.82000732421875,513.510009765625,253.3800048828125,254.2100067138672,515.1174926757812,252.1199951171875,253.36000061035156,513.27001953125,252.75,253.83999633789062,515.0900268554688,7247788,2057389,1924644
2025-10-20 13:30:00+00:00,259.5050048828125,256.5950012207031,516.47998046875,259.8699951171875,256.8699951171875,516.9099731445312,255.6300048828125,254.60000610351562,513.4400024414062,255.88499450683594,255.16000366210938,514.635009765625,19526731,3376052,2698905
2025-10-20 14:30:00+00:00,262.57000732421875,256.8699951171875,517.2423706054688,263.54998779296875,257.04998779296875,518.7000122070312,259.07000732421875,255.97999572753906,515.97998046875,259.489990234375,256.5950012207031,516.469970703125,20690049,1417687,1615533
2025-10-20 15:30:00+00:00,263.489990234375,256.8599853515625,516.5700073242188,264.375,257.8699951171875,517.8035888671875,262.4175109863281,256.6400146484375,516.2999877929688,262.54998779296875,256.8900146484375,517.280029296875,13764809,1229691,1004947
2025-10-20 16:30:00+00:00,263.1650085449219,256.75,517.5650024414062,264.2099914550781,257.5199890136719,517.7899780273438,262.6499938964844,256.6476135253906,516.0399780273438,263.4800109863281,256.8500061035156,516.5999755859375,8089517,936526,819523
2025-10-20 17:30:00+00:00,263.7300109863281,256.7300109863281,517.6400146484375,263.8299865722656,257.0899963378906,518.0899047851562,262.7900085449219,256.3800048828125,517.4299926757812,263.17999267578125,256.760009765625,517.5700073242188,4756799,611303,883236
2025-10-20 18:30:00+00:00,263.4200134277344,256.9700012207031,516.344970703125,263.80999755859375,257.5199890136719,517.6599731445312,263.0400085449219,256.4949951171875,515.7000122070312,263.739990234375,256.760009765625,517.5800170898438,5423277,1119155,1199478
2025-10-20 19:30:00+00:00,262.2300109863281,257.0799865722656,516.8300170898438,263.8500061035156,257.56170654296875,517.1099853515625,261.92999267578125,256.8389892578125,516.0076904296875,263.44000244140625,256.95001220703125,516.3599853515625,8021467,1356575,1402918
2025-10-21 13:30:00+00:00,263.4999084472656,252.4781951904297,514.85498046875,265.2900085449219,255.3300018310547,518.6900024414062,261.8800048828125,252.0,514.75,261.8800048828125,255.3300018310547,517.760009765625,17003580,3890195,2982387
2025-10-21 14:30:00+00:00,263.6619873046875,246.86000061035156,516.0499877929688,263.8299865722656,253.3300018310547,517.5599975585938,262.510009765625,244.67999267578125,514.0999755859375,263.4599914550781,252.4550018310547,514.85498046875,4721265,6709749,1652036
2025-10-21 15:30:00+00:00,263.1700134277344,249.5800018310547,515.72998046875,264.5350036621094,250.27000427246094,516.2100219726562,263.0801086425781,246.4600067138672,515.5499877929688,263.6700134277344,246.85000610351562,516.0759887695312,5514253,4494131,1015481
2025-10-21 16:30:00+00:00,263.3265075683594,252.10499572753906,514.2100219726562,263.6799011230469,252.94000244140625,515.889892578125,262.8475036621094,248.0500030517578,513.0399780273438,263.1600036621094,249.5749969482422,515.72998046875,2671606,5059000,1727603
2025-10-21 17:30:00+00:00,263.44989013671875,252.75,516.0150146484375,264.04998779296875,253.27200317382812,516.4400024414062,262.1499938964844,251.1199951171875,513.6400146484375,263.3258056640625,252.0800018310547,514.2349853515625,3718095,2560589,1385330
2025-10-21 18:30:00+00:00,263.45001220703125,252.14999389648438,516.530029296875,263.7381896972656,253.0399932861328,517.1900024414062,263.2449951171875,252.0,515.8800048828125,263.4495849609375,252.7449951171875,516.0399780273438,1707749,746956,900401
